ID_unique,Plottype,Plant,Block,Plot,Position,Motherplant,Chemotype,Comp_ID,Comp_name,Peak_area,Percent,Norm_weight
1_3_4_08_032_HG,Homogenous,08_032_A,1,3,4,8,BThu,47,unknown_sesquiterpenoid_5,0,0,0
1_3_4_08_032_HG,Homogenous,08_032_A,1,3,4,8,BThu,48,unknown_sesquiterpenoid_6,0,0,0
1_3_4_08_032_HG,Homogenous,08_032_A,1,3,4,8,BThu,50,unknown_sesquiterpenoid_7,0,0,0
1_3_4_08_032_HG,Homogenous,08_032_A,1,3,4,8,BThu,51,unknown_sesquiterpenoid_8,290304,0.049247483,9274.888179
1_3_4_08_032_HG,Homogenous,08_032_A,1,3,4,8,BThu,52,unknown_sesquiterpenoid_9,0,0,0
1_3_4_08_032_HG,Homogenous,08_032_A,1,3,4,8,BThu,46,trans_pinocarvyl_acetate,0,0,0
1_3_4_08_032_HG,Homogenous,08_032_A,1,3,4,8,BThu,26,verbenol,0,0,0
1_3_4_08_032_HG,Homogenous,08_032_A,1,3,4,8,BThu,33,verbenyl_acetate_E,46606,0.007906292,1489.009585
1_3_4_08_032_HG,Homogenous,08_032_A,1,3,4,8,BThu,34,verbenyl_acetate_Z,0,0,0
1_3_4_08_032_HG,Homogenous,08_032_A,1,3,4,8,BThu,7,yomogi_alcohol,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,42,cadinene_g,5200821,6.006300284,131003.0479
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,13,artemisia_alcohol,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,10,artemisia_ketone,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,22,artemisyl_acetate_b,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,28,borneol,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,3,camphene,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,21,camphor,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,38,carvyl_acetate_Z,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,41,caryophyllene_b,1265398,1.461377034,31874.00504
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,25,chrysanthenol,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,17,chrysanthenone,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,35,chrysanthenyl_acetate_E,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,31,chrysanthenyl_acetate_Z,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,9,cineole_1_8,7885468,9.106733089,198626.398
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,8,cymene_p,5004389,5.779445798,126055.1385
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,39,eugenol,5684721,6.565144495,143191.9647
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,24,lavandulol,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,6,myroxide_Z,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,20,neothujol,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,2,pinene_a,4543710,5.247418949,114451.1335
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,5,pinene_b,2374306,2.742027615,59806.19647
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,23,pinocarvone,545608,0.630109263,13743.27456
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,32,RI_1241_unknown,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,36,RI_1292_unknown,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,4,sabinene,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,37,sabinene_acetate_E,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,12,sabinene_hydrate_E,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,14,sabinene_hydrate_Z,1755075,2.02689296,44208.43829
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,19,sabinol_Z,5795378,6.692939543,145979.2947
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,1,santolina_triene,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,11,terpinene_g,2268100,2.619372917,57130.98237
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,30,terpinenyl_1_4_acetate,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,29,terpineol,1382754,1.596908593,34830.07557
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,15,thujone_a,2708163,3.127590855,68215.6927
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,16,thujone_b,26679652,30.81167404,672031.5365
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,27,umbellulone,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,18,artemiseol,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,49,epicubenol,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,40,unknown_sesquiterpenoid_1,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,43,unknown_sesquiterpenoid_2,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,44,unknown_sesquiterpenoid_3,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,45,unknown_sesquiterpenoid_4,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,47,unknown_sesquiterpenoid_5,1228565,1.418839508,30946.22166
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,48,unknown_sesquiterpenoid_6,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,50,unknown_sesquiterpenoid_7,11795116,13.62188943,297106.1965
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,51,unknown_sesquiterpenoid_8,472203,0.545335633,11894.28212
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,52,unknown_sesquiterpenoid_9,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,46,trans_pinocarvyl_acetate,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,26,verbenol,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,33,verbenyl_acetate_E,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,34,verbenyl_acetate_Z,0,0,0
1_3_5_30_015_HG,Homogenous,30_015_A,1,3,5,30,BThu,7,yomogi_alcohol,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,42,cadinene_g,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,13,artemisia_alcohol,29739841,5.687707378,1036231.394
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,10,artemisia_ketone,74670165,14.28057562,2601747.909
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,22,artemisyl_acetate_b,241428687,46.17293429,8412149.373
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,28,borneol,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,3,camphene,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,21,camphor,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,38,carvyl_acetate_Z,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,41,caryophyllene_b,639476,0.122298985,22281.39373
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,25,chrysanthenol,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,17,chrysanthenone,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,35,chrysanthenyl_acetate_E,272070,0.052033047,9479.790941
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,31,chrysanthenyl_acetate_Z,1162732,0.22237104,40513.3101
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,9,cineole_1_8,29260822,5.596095594,1019540.836
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,8,cymene_p,1317041,0.251882443,45889.93031
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,39,eugenol,2462634,0.470975671,85806.06272
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,24,lavandulol,328395,0.062805133,11442.33449
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,6,myroxide_Z,20394931,3.900505034,710624.7735
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,20,neothujol,1658534,0.317192552,57788.64111
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,2,pinene_a,279489,0.053451922,9738.292683
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,5,pinene_b,278375,0.05323887,9699.477352
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,23,pinocarvone,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,32,RI_1241_unknown,1082224,0.206973986,37708.15331
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,36,RI_1292_unknown,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,4,sabinene,7937798,1.518093935,276578.3275
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,37,sabinene_acetate_E,3432417,0.656445456,119596.4111
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,12,sabinene_hydrate_E,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,14,sabinene_hydrate_Z,185646,0.035504565,6468.501742
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,19,sabinol_Z,2347,0.000448861,81.77700348
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,1,santolina_triene,96095163,18.37807968,3348263.519
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,11,terpinene_g,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,30,terpinenyl_1_4_acetate,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,29,terpineol,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,15,thujone_a,865429,0.165512213,30154.32056
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,16,thujone_b,581929,0.111293193,20276.27178
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,27,umbellulone,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,18,artemiseol,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,49,epicubenol,440441,0.08423379,15346.37631
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,40,unknown_sesquiterpenoid_1,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,43,unknown_sesquiterpenoid_2,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,44,unknown_sesquiterpenoid_3,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,45,unknown_sesquiterpenoid_4,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,47,unknown_sesquiterpenoid_5,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,48,unknown_sesquiterpenoid_6,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,50,unknown_sesquiterpenoid_7,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,51,unknown_sesquiterpenoid_8,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,52,unknown_sesquiterpenoid_9,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,46,trans_pinocarvyl_acetate,1468651,0.280877666,51172.50871
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,26,verbenol,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,33,verbenyl_acetate_E,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,34,verbenyl_acetate_Z,0,0,0
1_5_1_16_015_HG,Homogenous,16_015_A,1,5,1,16,Aacet,7,yomogi_alcohol,6894001,1.318469065,240209.0941
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,42,cadinene_g,1564399,0.473593088,54699.26573
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,13,artemisia_alcohol,6509892,1.970750335,227618.6014
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,10,artemisia_ketone,84205455,25.49165618,2944246.678
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,22,artemisyl_acetate_b,100522088,30.43121738,3514758.322
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,28,borneol,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,3,camphene,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,21,camphor,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,38,carvyl_acetate_Z,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,41,caryophyllene_b,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,25,chrysanthenol,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,17,chrysanthenone,252275,0.076371627,8820.804196
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,35,chrysanthenyl_acetate_E,110702,0.033512999,3870.699301
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,31,chrysanthenyl_acetate_Z,577183,0.174731561,20181.22378
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,9,cineole_1_8,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,8,cymene_p,1469949,0.445000083,51396.81818
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,39,eugenol,568390,0.172069642,19873.77622
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,24,lavandulol,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,6,myroxide_Z,91432755,27.67958862,3196949.476
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,20,neothujol,894470,0.270784377,31275.17483
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,2,pinene_a,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,5,pinene_b,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,23,pinocarvone,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,32,RI_1241_unknown,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,36,RI_1292_unknown,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,4,sabinene,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,37,sabinene_acetate_E,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,12,sabinene_hydrate_E,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,14,sabinene_hydrate_Z,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,19,sabinol_Z,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,1,santolina_triene,35120432,10.63206626,1227987.133
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,11,terpinene_g,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,30,terpinenyl_1_4_acetate,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,29,terpineol,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,15,thujone_a,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,16,thujone_b,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,27,umbellulone,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,18,artemiseol,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,49,epicubenol,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,40,unknown_sesquiterpenoid_1,725700,0.219692357,25374.12587
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,43,unknown_sesquiterpenoid_2,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,44,unknown_sesquiterpenoid_3,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,45,unknown_sesquiterpenoid_4,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,47,unknown_sesquiterpenoid_5,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,48,unknown_sesquiterpenoid_6,838455,0.253826864,29316.60839
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,50,unknown_sesquiterpenoid_7,1457260,0.441158722,50953.14685
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,51,unknown_sesquiterpenoid_8,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,52,unknown_sesquiterpenoid_9,768947,0.232784593,26886.25874
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,46,trans_pinocarvyl_acetate,529979,0.160441416,18530.73427
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,26,verbenol,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,33,verbenyl_acetate_E,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,34,verbenyl_acetate_Z,0,0,0
1_5_2_22_003_HG,Homogenous,22_003_A,1,5,2,22,Aacet,7,yomogi_alcohol,2777225,0.840753902,97105.76923
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,42,cadinene_g,7805855,1.004431761,194175.4975
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,13,artemisia_alcohol,55846183,7.186103244,1389208.532
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,10,artemisia_ketone,188798434,24.29396185,4696478.458
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,22,artemisyl_acetate_b,255820014,32.91807844,6363681.94
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,28,borneol,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,3,camphene,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,21,camphor,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,38,carvyl_acetate_Z,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,41,caryophyllene_b,7625238,0.981190559,189682.5373
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,25,chrysanthenol,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,17,chrysanthenone,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,35,chrysanthenyl_acetate_E,530558,0.068270459,13197.9602
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,31,chrysanthenyl_acetate_Z,2355927,0.303152942,58605.14925
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,9,cineole_1_8,7663840,0.986157738,190642.7861
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,8,cymene_p,3430774,0.44146072,85342.63682
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,39,eugenol,5798392,0.746118021,144238.607
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,24,lavandulol,2737085,0.3521991,68086.69154
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,6,myroxide_Z,14042461,1.806937719,349314.9502
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,20,neothujol,4787430,0.616030755,119090.2985
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,2,pinene_a,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,5,pinene_b,91383,0.011758864,2273.208955
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,23,pinocarvone,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,32,RI_1241_unknown,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,36,RI_1292_unknown,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,4,sabinene,453903,0.058406746,11291.1194
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,37,sabinene_acetate_E,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,12,sabinene_hydrate_E,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,14,sabinene_hydrate_Z,296356,0.038134116,7372.039801
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,19,sabinol_Z,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,1,santolina_triene,184631793,23.75781218,4592830.672
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,11,terpinene_g,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,30,terpinenyl_1_4_acetate,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,29,terpineol,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,15,thujone_a,13430962,1.728252038,334103.5323
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,16,thujone_b,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,27,umbellulone,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,18,artemiseol,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,49,epicubenol,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,40,unknown_sesquiterpenoid_1,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,43,unknown_sesquiterpenoid_2,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,44,unknown_sesquiterpenoid_3,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,45,unknown_sesquiterpenoid_4,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,47,unknown_sesquiterpenoid_5,2005711,0.258088298,49893.30846
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,48,unknown_sesquiterpenoid_6,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,50,unknown_sesquiterpenoid_7,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,51,unknown_sesquiterpenoid_8,1041472,0.134013193,25907.26368
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,52,unknown_sesquiterpenoid_9,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,46,trans_pinocarvyl_acetate,8822512,1.135251842,219465.4726
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,26,verbenol,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,33,verbenyl_acetate_E,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,34,verbenyl_acetate_Z,0,0,0
1_5_3_23_019_HG,Homogenous,23_019_A,1,5,3,23,Aacet,7,yomogi_alcohol,9125112,1.174189415,226992.8358
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,42,cadinene_g,8594783,11.56518095,300516.8881
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,13,artemisia_alcohol,10085417,13.57098517,352636.958
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,10,artemisia_ketone,11413524,15.35809227,399074.2657
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,22,artemisyl_acetate_b,13321572,17.92557075,465789.2308
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,28,borneol,0,0,0
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,3,camphene,0,0,0
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,21,camphor,0,0,0
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,38,carvyl_acetate_Z,0,0,0
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,41,caryophyllene_b,386717,0.520368238,13521.57343
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,25,chrysanthenol,0,0,0
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,17,chrysanthenone,0,0,0
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,35,chrysanthenyl_acetate_E,89026,0.11979381,3112.797203
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,31,chrysanthenyl_acetate_Z,0,0,0
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,9,cineole_1_8,620114,0.834428353,21682.30769
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,8,cymene_p,475282,0.639541724,16618.25175
1_5_4_16_062_HG,Homogenous,16_062_A,1,5,4,16,Aacet,39,eugenol,1080966,1.454553,37796.01399
